id,video_date,score,name
88,2011,10,Hot Rats
89,2011,10,Lift Yr. Skinny Fists Like Antennas to Heaven!
112,2011,10,Enter the Wu‐Tang (36 Chambers)
123,2011,9,Gloss Drop
124,2011,9,"Hot Sauce Committee, Part Two"
128,2011,9,Return of 4Eva
149,2011,9,Kaputt
150,2011,9,Towards the Megalith
156,2011,9,Helplessness Blues
242,2011,8,Live.Love.A$AP
244,2011,8,Abzu
254,2011,8,93 Million Miles
269,2011,8,Knife Man
298,2011,8,BBNG
374,2011,8,Ἀποκάλυψις
386,2011,8,"New History Warfare, Volume 2: Judges"
395,2011,8,Dwellings
396,2011,8,Idle Labor
398,2011,8,In Love With Oblivion
399,2011,8,Oneirology
411,2011,8,XXX
423,2011,8,Exmilitary
447,2011,8,Elephants at the Door
452,2011,8,Elmatic
458,2011,8,Unlearn.
492,2011,8,Opus Eponymous
495,2011,8,Transmission Zero
496,2011,8,Giles Corey
514,2011,8,Time Is Up
527,2011,8,Holy Ghost!
535,2011,8,New Brigade
593,2011,8,Section.80
618,2011,8,Kvelertak
621,2011,8,Wildlife
634,2011,8,Ritual Union
637,2011,8,Aesthethica
661,2011,8,Coin Coin Chapter One: Gens de couleur libres
676,2011,8,I Wish My Brother Rob Was Here
682,2011,8,"Hardcore Will Never Die, but You Will"
703,2011,8,Natural Child
713,2011,8,Space Is Only Noise
721,2011,8,Abhorrent Evolution
728,2011,8,Replica
750,2011,8,Let England Shake
752,2011,8,Poor Lily
781,2011,8,Rhythmatic Eternal King Supreme
795,2011,8,SBTRKT
797,2011,8,Valhalla Dancehall
801,2011,8,Black Up
831,2011,8,Strange Mercy
873,2011,8,λόγος
875,2011,8,All Eternals Deck
877,2011,8,Belong
887,2011,8,Homo
895,2011,8,Lovers Holiday
897,2011,8,The Golden Age of Apocalypse
899,2011,8,"Ravedeath, 1972"
901,2011,8,Creep On Creepin’ On
909,2011,8,Conjure and Command
940,2011,8,Outer Isolation
941,2011,8,Veronica Falls
962,2011,8,Dirge
982,2011,8,Escape Velocity
996,2011,7,After School Special
1015,2011,7,All Pigs Must Die
1024,2011,7,ISAM
1038,2011,7,Honkey Kong
1053,2011,7,Balkans
1082,2011,7,Black and Brown!
1092,2011,7,Living With the Ancients
1102,2011,7,Native Speaker
1110,2011,7,Showroom of Compassion
1143,2011,7,Rules
1156,2011,7,Blue Suicide
1157,2011,7,Howl of the Lonely Crowd
1170,2011,7,Carbon-Based Anatomy
1185,2011,7,Codes and Keys
1208,2011,7,"Angels of Darkness, Demons of Light I"
1254,2011,7,"Father, Son, Holy Ghost"
1274,2011,7,Strange Moosic
1283,2011,7,Satin Panthers
1305,2011,7,Glimmer
1307,2011,7,James Blake
1358,2011,7,50 Words for Snow
1382,2011,7,King Krule
1448,2011,7,Totem Three
1464,2011,7,The English Riviera
1580,2011,7,Pressure & Time
1589,2011,7,Glass Swords
1604,2011,7,Bad Vibes
1611,2011,7,Mosaik
1623,2011,7,Dye It Blonde
1624,2011,7,Snake Oil
1670,2011,7,Denton After Sunset
1687,2011,7,Looping State of Mind
1691,2011,7,Skying
1706,2011,7,Live Music
1707,2011,7,Angles
1729,2011,7,Bad as Me
1733,2011,7,Parting the Sea Between Brightness and Me
1735,2011,7,Darker Handcraft
1743,2011,7,w h o k i l l
