id,video_date,score,name
4,2026,11,Black Sabbath
12,2026,11,None So Vile
13,2026,11,Voodoo
32,2026,11,†
36,2026,11,Ray of Light
48,2026,11,Os Mutantes
51,2026,11,RAM
130,2026,9,My Days of 58
136,2026,9,My Ghosts Go Ghost
174,2026,9,To Whom This May Concern
393,2026,8,Love Is Not Enough
487,2026,8,The Pleasure is Yours
504,2026,8,The Mountain
515,2026,8,the apple tree under the sea
537,2026,8,e.t.d.s. A Mixtape by .idk.
554,2026,8,Trying Times
655,2026,8,URGH
709,2026,8,An Undying Love for a Burning World
807,2026,8,Half Blood
898,2026,8,Distracted
933,2026,8,U
1000,2026,7,Don’t Be Dumb
1033,2026,7,Vol.II
1047,2026,7,Ca$ino
1096,2026,7,GUSTO
1298,2026,7,SweetFace Killah
1303,2026,7,Birthday Blizzard ’26
1304,2026,7,The Fall-Off
1470,2026,7,Nothing’s About to Happen to Me
1653,2026,7,A-Rhythm Absolute
1686,2026,7,I Have To Get Hotter
1798,2026,7,Xiu Mutha Fuckin’ Xiu: Vol. 1
1938,2026,6,Wuthering Heights
1980,2026,6,Strictly 4 the Scythe
2020,2026,6,Red Asphalt
2024,2026,6,The Boy who cried Terrified .
2030,2026,6,Big Mama
2277,2026,6,Empty Hands
2332,2026,6,WOR$T GIRL IN AMERICA
2357,2026,6,Sunn O)))
2542,2026,5,The Romantic
2694,2026,5,Play Me
2750,2026,5,POMPEII // UTILITY
2758,2026,5,Light‐Years
2915,2026,5,Xavier
2934,2026,5,With Heaven on Top
3016,2026,4,"Kiss All the Time. Disco, Occasionally."
3030,2026,4,Mutiny After Midnight
3154,2026,4,petal rock black
3158,2026,4,BULLY
3182,2026,3,ARIRANG
3192,2026,3,OCTANE
3215,2026,3,Monica
3245,2026,3,Megadeth
3261,2026,3,THIS MUSIC MAY CONTAIN HOPE.
3280,2026,3,BEFORE I FORGET
3299,2026,3,ADL
3328,2026,2,Piss in the Wind
