id,video_date,score,name
5,2023,11,E. 1999 Eternal
17,2023,11,Jolene
56,2023,11,Diamond Life
63,2023,11,Since I Left You
70,2023,11,The Queen Is Dead
116,2023,9,Fountain Baby
119,2023,9,We Buy Diabetic Test Strips
171,2023,9,HELLMODE
176,2023,9,SCARING THE HOES
183,2023,9,Did you know that there’s a tunnel under Ocean Blvd
191,2023,9,93696
192,2023,9,Oh Me Oh My
196,2023,9,Beloved! Paradise! Jazz!?
213,2023,9,Lahai
217,2023,9,Javelin
240,2023,8,"10,000 gecs"
266,2023,8,Me chama de gato que eu sou sua
274,2023,8,My Back Was a Bridge for You to Cross
292,2023,8,"Ashes, Organs, Blood and Crypts"
318,2023,8,Maps
336,2023,8,Bad News
360,2023,8,"Desire, I Want to Turn Into You"
387,2023,8,When We Were That What Wept for the Sea
456,2023,8,Girl With Fish
470,2023,8,But Here We Are
485,2023,8,3D Country
489,2023,8,STRUGGLER
490,2023,8,Ooh Rap I Ya
507,2023,8,"i was mature for my age, but i was still a child"
565,2023,8,The Gray in Between
566,2023,8,That! Feels Good!
570,2023,8,I’ve Got Me
589,2023,8,Why Does the Earth Give Us People to Love?
599,2023,8,Glockoma 2
605,2023,8,"PetroDragonic Apocalypse; or, Dawn of Eternal Night: An Annihilation of Planet Earth and the Beginning of Merciless Damnation"
609,2023,8,Space Heavy
651,2023,8,Swimming
674,2023,8,Burning Desire
679,2023,8,The Land Is Inhospitable and So Are We
681,2023,8,Dogsbody
684,2023,8,Autopoiética
704,2023,8,Ways of Knowing
726,2023,8,GUTS
739,2023,8,This Is Why
749,2023,8,Heaven knows
783,2023,8,SAVED!
800,2023,8,Hood Hottest Princess
812,2023,8,UGLY
817,2023,8,Super Snõõper
819,2023,8,April Mixtape 3
829,2023,8,The Lamb as Effigy
830,2023,8,O Monolith
849,2023,8,Hive Mind Narcosis
867,2023,8,We’re Still Here
872,2023,8,Everything Harmony
902,2023,8,BB/ANG3L
904,2023,8,The Enduring Spirit
905,2023,8,In the Fade
932,2023,8,Wallsocket
954,2023,8,14K Figaro
958,2023,8,Zango
979,2023,8,Zach Bryan
984,2023,8,After the Magic
1009,2023,7,Integrated Tech Solutions
1011,2023,7,World of Hassle
1080,2023,7,Live at Bush Hall
1091,2023,7,The Aux
1101,2023,7,the record
1175,2023,7,Quaranta
1191,2023,7,Memento Mori
1207,2023,7,VOIR DIRE
1211,2023,7,Glorious Game
1223,2023,7,Radical Romantics
1241,2023,7,SPEED RUN
1242,2023,7,Hearth Room
1280,2023,7,Ontological Mysterium
1281,2023,7,Comradely Objects
1310,2023,7,Playing Robots Into Heaven
1319,2023,7,Weathervanes
1353,2023,7,Red Moon in Venus
1366,2023,7,Gag Order
1394,2023,7,False Lankum
1408,2023,7,Let’s Start Here.
1450,2023,7,Coin Coin Chapter Five: In the Garden...
1467,2023,7,The Patience
1511,2023,7,Again
1525,2023,7,Intercepted Message
1530,2023,7,The Rime of Memory
1544,2023,7,I Inside the Old Year Dying
1551,2023,7,Devil Music
1599,2023,7,Food for Worms
1617,2023,7,Quest for Fire
1618,2023,7,EXCELSIOR
1631,2023,7,SPELLLING & the Mystery School
1633,2023,7,Spiritual Cramp
1660,2023,7,The Beggar
1664,2023,7,DATA
1671,2023,7,How Do You Sleep at Night?
1690,2023,7,The Death of Randy Fitzsimmons
1723,2023,7,No Highs
1737,2023,7,UTOPIA
1741,2023,7,不出来
