id,video_date,score,name
14,2016,11,The Rise and Fall of Ziggy Stardust and the Spiders From Mars
16,2016,11,Endtroducing.....
44,2016,11,Illmatic
47,2016,11,In Utero
50,2016,11,Horses
54,2016,11,Kid A
67,2016,11,the Glow pt. 2
78,2016,11,Close to the Edge
113,2016,9,We Got It From Here… Thank You 4 Your Service
144,2016,9,Atrocity Exhibition
145,2016,9,★ [Blackstar]
147,2016,9,Bottomless Pit
220,2016,9,The Glowing Man
236,2016,9,Plays the Music of Twin Peaks
252,2016,8,The Impossible Kid
271,2016,8,MY WOMAN
305,2016,8,Lemonade
311,2016,8,Before a Million Universes
356,2016,8,Teens of Denial
359,2016,8,E•MO•TION: Side B
365,2016,8,Vroom Vroom
381,2016,8,Splendor & Misery
390,2016,8,Ruminations
397,2016,8,Beyond the Fleeting Gales
437,2016,8,Imperial
475,2016,8,Blonde
501,2016,8,Pleiades’ Dust
551,2016,8,Floss
562,2016,8,WORRY.
585,2016,8,Honor Killed the Samurai
594,2016,8,untitled unmastered.
597,2016,8,Bonito Generation
607,2016,8,Nonagon Infinity
626,2016,8,Spirit Phone
657,2016,8,Strangers
660,2016,8,Ritual Spirit
664,2016,8,Ultimate Care II
686,2016,8,Jumalten aika
696,2016,8,You Will Never Be One of Us
708,2016,8,Fires Within Fires
711,2016,8,Skeleton Tree
717,2016,8,Telefone
753,2016,8,Paradise
758,2016,8,Preoccupations
775,2016,8,A Moon Shaped Pool
780,2016,8,Remember Us to Life
791,2016,8,Run the Jewels 3
804,2016,8,Body War
821,2016,8,A Seat at the Table
835,2016,8,End Position
836,2016,8,A Sailor’s Guide to Earth
845,2016,8,The Long Dark Blue
858,2016,8,Feelin Kinda Free
869,2016,8,Scum With Boundaries
893,2016,8,A Weird Exits
908,2016,8,Stage Four
918,2016,8,Emotional Mugger
936,2016,8,Southern Family
939,2016,8,Terminal Redux
948,2016,8,Weezer [white album]
963,2016,8,Black Terry Cat
971,2016,8,Still Brazy
1001,2016,7,Do What Thou Wilt.
1027,2016,7,Malibu
1039,2016,7,Handshakes With Snakes
1051,2016,7,IV
1062,2016,7,At Least for Now
1083,2016,7,IV
1099,2016,7,Useless
1108,2016,7,24K Magic
1122,2016,7,case/lang/veirs
1126,2016,7,Moth
1128,2016,7,Coloring Book
1138,2016,7,"“Awaken, My Love!”"
1146,2016,7,32 Levels
1150,2016,7,Wriggle
1183,2016,7,Sleep Cycle
1187,2016,7,The Magic
1204,2016,7,Big Baby D.R.A.M.
1252,2016,7,Dungeon Bastards
1292,2016,7,Post Pop Depression
1336,2016,7,iiiDrops
1356,2016,7,Made in the Manor
1362,2016,7,Negus
1385,2016,7,Hyperion
1407,2016,7,Lil Boat
1443,2016,7,Telling It Like It Is
1460,2016,7,Los Suicidas
1472,2016,7,Holy Ghost
1480,2016,7,The Terrible Tales Of Scurvy Jones
1490,2016,7,Nevermen
1500,2016,7,Yes Lawd!
1506,2016,7,Tempo
1518,2016,7,Hella Personal Film Festival
1520,2016,7,Värähtelijä
1533,2016,7,Human Performance
1543,2016,7,The Hope Six Demolition Project
1590,2016,7,99¢
1613,2016,7,Konnichiwa
1621,2016,7,Jessica Rabbit
1674,2016,7,Wildflower
1678,2016,7,One Day You Will Ache Like I Ache
1685,2016,7,Dissociation
1765,2016,7,Prima Donna
1793,2016,7,City Sun Eater in the River of Light
1794,2016,7,Voices
1808,2016,7,JEFFERY
1824,2016,6,Rain Temple
1847,2016,6,HOPELESSNESS
1858,2016,6,I AKA I
1864,2016,6,Aa
1866,2016,6,BBF Hosted by DJ Escrow
1867,2016,6,METAL RESISTANCE
1901,2016,6,Hymns
1904,2016,6,Freetown Sound
1913,2016,6,PaidProgramming2
1916,2016,6,AQUARIA
1924,2016,6,Tell Me I’m Pretty
1959,2016,6,A Fistful of Peril
1984,2016,6,Is the Is Are
1990,2016,6,Major Key
2027,2016,6,3001: A Laced Odyssey
2045,2016,6,EVOL
2053,2016,6,How to Be a Human Being
2065,2016,6,Everybody Looking
2077,2016,6,Leave Me Alone
2101,2016,6,The Sun’s Tirade
2103,2016,6,4 Your Eyez Only
2117,2016,6,Jesu / Sun Kil Moon
2133,2016,6,99.9%
2153,2016,6,Nattesferd
2158,2016,6,Joanne
2184,2016,6,The Ghosts of Highway 20
2192,2016,6,This Unruly Mess I’ve Made
2205,2016,6,Hardwired… to Self‐Destruct
2235,2016,6,Sirens
2286,2016,6,The Dream Is Over
2295,2016,6,SremmLife 2
2315,2016,6,Adore Life
2392,2016,6,All Your Happy Life
2447,2016,6,Schmilco
2478,2016,5,"Cozy Tapes, Vol. 1: Friends–"
2486,2016,5,The Bible 2
2494,2016,5,American Football
2499,2016,5,Painting With
2511,2016,5,The Altar
2515,2016,5,Too High to Riot
2516,2016,5,The Bride
2538,2016,5,"22, a Million"
2562,2016,5,Black America Again
2588,2016,5,Hypercaffium Spazzinate
2621,2016,5,Skin
2673,2016,5,The Colour in Anything
2681,2016,5,The Human Condition
2685,2016,5,Woman
2714,2016,5,Oblivion Access
2717,2016,5,Summer Songs 2
2725,2016,5,Bobby Tarantino
2747,2016,5,The Healing Component
2768,2016,5,Innocence Reaches
2783,2016,5,Pool
2797,2016,5,The Getaway
2812,2016,5,Blank Face LP
2854,2016,5,1992
2874,2016,5,Starboy
2881,2016,5,Love Streams
2903,2016,5,There’s Alot Going On
2910,2016,5,Life of Pause
2923,2016,5,I’m Up
2927,2016,5,Slime Season 3
2980,2016,4,Amnesty (I)
2985,2016,4,Gore
2992,2016,4,Genesis
2996,2016,4,Views
3002,2016,4,The Wilderness
3044,2016,4,"Passion, Pain & Demon Slayin’"
3049,2016,4,The Serenity of Suffering
3056,2016,4,Lil Uzi Vert vs. the World
3062,2016,4,AIM
3064,2016,4,The Divine Feminine
3066,2016,4,Majid Jordan
3070,2016,4,Dystopia
3079,2016,4,Rheia
